width,radius,dy,timepoint,diodicity
0.07,0.09,0.3,4550,1.1002049254533761
0.07,0.09,0.3,4560,1.1001505021282132
0.07,0.09,0.3,4570,1.100094767318304
0.07,0.09,0.3,4580,1.1000381281062703
0.07,0.09,0.3,4590,1.0999809307430777
0.07,0.09,0.3,4600,1.0999234045303095
0.07,0.09,0.3,4610,1.099865777099587
0.07,0.09,0.3,4620,1.0998083857778536
0.07,0.09,0.3,4630,1.0997516211580598
0.07,0.09,0.3,4640,1.099695792677431
0.07,0.09,0.3,4650,1.0996411161644344
0.07,0.09,0.3,4660,1.0995878325784008
0.07,0.09,0.3,4670,1.0995362709659144
0.07,0.09,0.3,4680,1.0994867586252854
0.07,0.09,0.3,4690,1.0994395125364085
0.07,0.09,0.3,4700,1.0993946692250025
0.07,0.09,0.3,4710,1.099352399087023
0.07,0.09,0.3,4720,1.0993129287344081
0.07,0.09,0.3,4730,1.0992764396740269
0.07,0.09,0.3,4740,1.0992429977676872
0.07,0.09,0.3,4750,1.0992126168270482
0.07,0.09,0.3,4760,1.0991853565976313
0.07,0.09,0.3,4770,1.0991613085746386
0.07,0.09,0.3,4780,1.0991404963715452
0.07,0.09,0.3,4790,1.0991228443014256
0.07,0.09,0.3,4800,1.0991082611084142
0.07,0.09,0.3,4810,1.0990967132303022
0.07,0.09,0.3,4820,1.0990881830693187
0.07,0.09,0.3,4830,1.0990825835141853
0.07,0.09,0.3,4840,1.0990797624609876
0.07,0.09,0.3,4850,1.0990795915197205
0.07,0.09,0.3,4860,1.0990820073332572
0.07,0.09,0.3,4870,1.099086948928603
0.07,0.09,0.3,4880,1.0990942907178198
0.07,0.09,0.3,4890,1.0991038721634692
0.07,0.09,0.3,4900,1.0991155758519517
0.07,0.09,0.3,4910,1.0991293344898105
0.07,0.09,0.3,4920,1.0991450574956312
0.07,0.09,0.3,4930,1.099162588043157
0.07,0.09,0.3,4940,1.0991817519181155
0.07,0.09,0.3,4950,1.0992024208386661
0.07,0.09,0.3,4960,1.0992244953076644
0.07,0.09,0.3,4970,1.0992478368527496
0.07,0.09,0.3,4980,1.0992722546370253
0.07,0.09,0.3,4990,1.0992975666519995
0.07,0.09,0.3,5000,1.0993236438669645
0.07,0.09,0.3,5010,1.0993503747535802
0.07,0.09,0.3,5020,1.0993776085440627
0.07,0.09,0.3,5030,1.0994051643552785
0.07,0.09,0.3,5040,1.0994328908769135
0.07,0.09,0.3,5050,1.0994606859833456
0.07,0.09,0.3,5060,1.09948844873642
0.07,0.09,0.3,5070,1.0995160379737487
0.07,0.09,0.3,5080,1.0995432986918867
0.07,0.09,0.3,5090,1.0995701138428327
0.07,0.09,0.3,5100,1.0995964031977012
0.07,0.09,0.3,5110,1.0996220732918849
0.07,0.09,0.3,5120,1.0996469953111268
0.07,0.09,0.3,5130,1.0996710428858225
0.07,0.09,0.3,5140,1.099694131112135
0.07,0.09,0.3,5150,1.0997161988611388
0.07,0.09,0.3,5160,1.0997371635729838
0.07,0.09,0.3,5170,1.0997569176619444
0.07,0.09,0.3,5180,1.0997753708927966
0.07,0.09,0.3,5190,1.0997924746511032
0.07,0.09,0.3,5200,1.0998081940213562
0.07,0.09,0.3,5210,1.099822472997495
0.07,0.09,0.3,5220,1.0998352464613967
0.07,0.09,0.3,5230,1.099846480492911
0.07,0.09,0.3,5240,1.0998561809742855
0.07,0.09,0.3,5250,1.0998643599344464
0.07,0.09,0.3,5260,1.0998710119353081
0.07,0.09,0.3,5270,1.0998761349253579
0.07,0.09,0.3,5280,1.0998797616707576
0.07,0.09,0.3,5290,1.0998819531725166
0.07,0.09,0.3,5300,1.0998827639156292
0.07,0.09,0.3,5310,1.099882230130861
0.07,0.09,0.3,5320,1.0998803957348713
0.07,0.09,0.3,5330,1.0998773340620618
0.07,0.09,0.3,5340,1.0998731319156956
0.07,0.09,0.3,5350,1.0998678603064618
0.07,0.09,0.3,5360,1.0998615751718506
0.07,0.09,0.3,5370,1.099854344969749
0.07,0.09,0.3,5380,1.099846262275811
0.07,0.09,0.3,5390,1.0998374222339058
0.07,0.09,0.3,5400,1.0998279006858618
0.07,0.09,0.3,5410,1.0998177636751019
0.07,0.09,0.3,5420,1.0998070918446738
0.07,0.09,0.3,5430,1.0997959818446104
0.07,0.09,0.3,5440,1.099784522800105
0.07,0.09,0.3,5450,1.0997727831183965
0.07,0.09,0.3,5460,1.0997608260250087
0.07,0.09,0.3,5470,1.099748728781649
0.07,0.09,0.3,5480,1.0997365762962727
0.07,0.09,0.3,5490,1.0997244392442131
0.07,0.09,0.3,5500,1.0997123693428583
0.07,0.09,0.3,5510,1.0997004174041387
0.07,0.09,0.3,5520,1.099688645708631
0.07,0.09,0.3,5530,1.0996771160476821
0.07,0.09,0.3,5540,1.0996658719005725
0.07,0.09,0.3,5550,1.0996549412526126
0.07,0.09,0.3,5560,1.0996443549291055
0.07,0.09,0.3,5570,1.0996341527835867
0.07,0.09,0.3,5580,1.0996243696280954
0.07,0.09,0.3,5590,1.0996150234105506
0.07,0.09,0.3,5600,1.099606123860334
0.07,0.09,0.3,5610,1.0995976886092045
0.07,0.09,0.3,5620,1.0995897432253132
0.07,0.09,0.3,5630,1.0995823064139962
0.07,0.09,0.3,5640,1.0995753834017108
0.07,0.09,0.3,5650,1.0995689771191717
0.07,0.09,0.3,5660,1.0995630997911976
0.07,0.09,0.3,5670,1.0995577676218462
0.07,0.09,0.3,5680,1.0995529870615726
0.07,0.09,0.3,5690,1.0995487531980621
0.07,0.09,0.3,5700,1.0995450618790428
0.07,0.09,0.3,5710,1.0995419167685516
0.07,0.09,0.3,5720,1.0995393209597986
0.07,0.09,0.3,5730,1.099537266195423
0.07,0.09,0.3,5740,1.0995357357321358
0.07,0.09,0.3,5750,1.0995347159711946
0.07,0.09,0.3,5760,1.099534199256111
0.07,0.09,0.3,5770,1.0995341741963645
0.07,0.09,0.3,5780,1.0995346185808583
0.07,0.09,0.3,5790,1.0995355054589393
0.07,0.09,0.3,5800,1.099536813011051
0.07,0.09,0.3,5810,1.0995385236897863
0.07,0.09,0.3,5820,1.0995406147048314
0.07,0.09,0.3,5830,1.0995430546768377
0.07,0.09,0.3,5840,1.0995458114657142
0.07,0.09,0.3,5850,1.0995488593873817
0.07,0.09,0.3,5860,1.0995521754571742
0.07,0.09,0.3,5870,1.0995557309972135
0.07,0.09,0.3,5880,1.0995594914923739
